comment,likes,time,author,clean_text,panjang_teks,jumlah_kata,sentimen,skor_sentimen,clean_topic,emotion,skor_emotion
"STUNTING itu hanya alasan kosong, target utama pemerintah adalah pemenangan pemilu 2029 dengan mengerahkan MBG sebagai mesin. Ekonomi partai dan simpatisan bahkan tentara, karena banyak SPPG diduga berafiliasi dengan kelompok2 tertentu!!!",0,2 months ago,@Domikadomikadoeska,"stunting itu hanya alasan kosong, target utama pemerintah adalah pemenangan pemilu 2029 dengan mengerahkan mbg sebagai mesin. ekonomi partai dan simpatisan bahkan tentara, karena banyak satuan pelayanan pemenuhan gizi diduga berafiliasi dengan kelompok2 tertentu",262,34,negative,0.7238394021987915,stunting alas kosong target utama perintah menang milu 2029 kerah mbg mesin ekonomi partai simpatisan bahkan tentara banyak satu layan penuh gizi duga afiliasi kelompok2 tentu,anger,0.382925808429718
"penyediaan makanan bergizi memang program yg sangat bagus (saya tdk sebutkan gratis, karena itu semua TIDAK GRATIS). tp saat ini Indonesia msh punya PR yg jauh lebih prioritas drpd pemenuhan 1/3 gizi harian anak. jika tujuannya utk mencegah stunting, program seharusnya menyasar ibu hamil dan balita. jika bertujuan utk memberi gizi pd anak2 dibawah garis kemiskinan, program seharusnya menyasar anak2 dr keluarga kurang mampu. penyediaan makan bergizi cuma 1x per hari, 2xnya tetap orang tua yg menyediakan, dimana harga bahan dipasaran jd mengalami lonjakan yg cukup drastis krn program ini.

drpd digunakan utk penyediaan makanan, anggaran bs dialokasikan utk moderenisasi sektor pertanian, peternakan. anggaran bs digunakan utk kelayakan gaji guru. anggaran bs digunakan utk perbaikan dan pengadaan infrastruktur. anggaran bs digunakan utk menggratiskan dan benar-benar 0 biaya utk sekolah, sprti pengadaan seragam, sepatu, alat tulis, buku penunjang, dan lain sebagainya.

jika sektor pertanian, peternakan, dan infrastruktur diperbaiki dan ditingkatkan, sangat bs dipastikan bs menekan harga kebutuhan pangan. sebenarnya masyarakat indonesia itu bukan tdk tahu bahwa gizi itu hal yg sangat penting, mereka tahu dan sangat tahu (termasuk saya). tp keterbatasan utk mencapai gizi itulah yg harus dicari solusinya. bagi saya solusinya bukan dgn memberi 1x makan bergizi, tp seharusnya meningkatkan pendapatan perkapita dan memperbaiki infrastruktur utk pencapaian gizi tsb agar lebih terjangkau bagi masyarakat",0,2 months ago,@sriwulandari5596,"penyediaan makanan bergizi memang program yang sangat bagus saya tidak sebutkan gratis, karena itu semua tidak gratis . tapi saat ini indonesia masih punya pr yang jauh lebih prioritas drpd pemenuhan 1 3 gizi harian anak. jika tujuannya untuk mencegah stunting, program seharusnya menyasar ibu hamil dan balita. jika bertujuan untuk memberi gizi pada anak2 dibawah garis kemiskinan, program seharusnya menyasar anak2 dari keluarga kurang mampu. penyediaan makan bergizi cuma 1x per hari, 2xnya tetap orang tua yang menyediakan, dimana harga bahan dipasaran jadi mengalami lonjakan yang cukup drastis karena program ini. drpd digunakan untuk penyediaan makanan, anggaran bisa dialokasikan untuk moderenisasi sektor pertanian, peternakan. anggaran bisa digunakan untuk kelayakan gaji guru. anggaran bisa digunakan untuk perbaikan dan pengadaan infrastruktur. anggaran bisa digunakan untuk menggratiskan dan benar benar 0 biaya untuk sekolah, sprti pengadaan seragam, sepatu, alat tulis, buku penunjang, dan lain sebagainya. jika sektor pertanian, peternakan, dan infrastruktur diperbaiki dan ditingkatkan, sangat bisa dipastikan bisa menekan harga kebutuhan pangan. sebenarnya masyarakat indonesia itu bukan tidak tahu bahwa gizi itu hal yang sangat penting, mereka tahu dan sangat tahu termasuk saya . tapi keterbatasan untuk mencapai gizi itulah yang harus dicari solusinya. bagi saya solusinya bukan dengan memberi 1x makan bergizi, tapi seharusnya meningkatkan pendapatan perkapita dan memperbaiki infrastruktur untuk pencapaian gizi tsb agar lebih terjangkau bagi masyarakat",1577,218,positive,0.48778918385505676,sedia makan gizi memang program sangat bagus sebut gratis semua gratis  indonesia punya pr jauh lebih prioritas drpd penuh 1 3 gizi hari anak tuju cegah stunting program sasar ibu hamil balita tuju beri gizi anak2 bawah garis miskin program sasar anak2 keluarga kurang mampu sedia makan gizi cuma 1x per hari 2xnya tetap orang tua sedia harga bahan pasar alami lonjak cukup drastis program ini drpd guna sedia makan anggar alokasi moderenisasi sektor tani terna anggar guna layak gaji guru anggar guna baik ada infrastruktur anggar guna gratis benar benar 0 biaya sekolah sprti ada seragam sepatu alat tulis buku tunjang bagai sektor tani terna infrastruktur baik tingkat sangat pasti tekan harga butuh pangan benar masyarakat indonesia bukan tahu gizi sangat penting tahu sangat tahu masuk  batas capai gizi cari solusi solusi bukan beri 1x makan gizi tingkat dapat kapita baik infrastruktur capai gizi tsb lebih jangkau masyarakat,sadness,0.7496955394744873
"Kenapa hatimu begitukeras pak dg mempertahankan MBG program yg banyak mudorotnya banyak di korupsinya ,ya Allah lembutkan lah hati presiden dan buka kan matanya apa yg terjadi dg program MBG yg bpk bsnggakan",0,2 months ago,@AsepSopyan-d3v,"kenapa hatimu begitukeras bapak dengan mempertahankan mbg program yang banyak mudorotnya banyak di korupsinya ,ya allah lembutkan lah hati presiden dan buka kan matanya apa yang terjadi dengan program mbg yang bapak bsnggakan",225,33,negative,0.9960269927978516,hati begitukeras bapak tahan mbg program banyak mudorotnya banyak korupsi ya allah lembut hati presiden buka mata apa jadi program mbg bapak bsnggakan,anger,0.40646445751190186
"Ibarat Orangtua yg kehidupan ekonominya pas pasan, kemudian minjem uang ke bank buat ngasih makan anaknya, sedangkan anaknya blm bisa bekerja utk menghasilkan uang, kira2 orangtua tsb bisa balikin uang ke bank atau tidak?",0,2 months ago,@m.al5331,"ibarat orangtua yang kehidupan ekonominya pas pasan, kemudian minjem uang ke bank untuk ngasih makan anaknya, sedangkan anaknya belum bisa bekerja untuk menghasilkan uang, kira2 orangtua tsb bisa balikin uang ke bank atau tidak",227,34,negative,0.9800538420677185,ibarat orangtua hidup ekonomi pas pas kemudian minjem uang bank ngasih makan anak anak kerja hasil uang kira2 orangtua tsb balikin uang bank,fear,0.3865012526512146
"Yang dirasakan Rakyat, MGB ga dirasa manfaatnya buat anak, keluarga juga mampu kalo hanya buat beliin jeruk, susu kotak segede upil, makanan yg lebih enak dimasak Mamah.
Yg dirasakan adalah: Harga sembako makin melejit, ga pernah turun sejak adanya nih program.
Kalo mau, salurkan langsung saja ke yg membutuhkan.",0,2 months ago,@IdjaPamungkas,"yang dirasakan rakyat, mgb tidak dirasa manfaatnya untuk anak, keluarga juga mampu kalau hanya untuk beliin jeruk, susu kotak segede upil, makanan yang lebih enak dimasak mamah. yang dirasakan adalah harga sembako makin melejit, tidak pernah turun sejak adanya ini program. kalau mau, salurkan langsung saja ke yang membutuhkan.",328,49,positive,0.9782505631446838,rasa rakyat mgb rasa manfaat anak keluarga mampu beliin jeruk susu kotak gede upil makan lebih enak masak mamah rasa harga sembako makin lejit pernah turun sejak ada program mau salur langsung butuh,sadness,0.8245493173599243
"Jelas program ini tdk akan dihentikan krn utk elektabikitas di Pilpres berikutnya. Beliau ini tdk punya konsep yg jelas negara dan rakyat ini mau dibawa kemana 5 thn kedepan. Maaf mngkn dipikiran beliau cita2 masa kecilnya sdh tercapai..jd presiden hanya utk gagah2an. Pdhl tanggung jwbnya besar. MBG, DANANTARA, K9PERASI MERAH PUTIH adalah ide org lain yg dia terapkan",0,2 months ago,@yosefsirenden8089,"jelas program ini tidak akan dihentikan karena untuk elektabikitas di pilpres berikutnya. beliau ini tidak punya konsep yang jelas negara dan rakyat ini mau dibawa kemana 5 thn kedepan. maaf mngkn dipikiran beliau cita2 masa kecilnya sudah tercapai..jd presiden hanya untuk gagah2an. pdhl tanggung jwbnya besar. mbg, danantara, k9perasi merah putih adalah ide orang lain yang dia terapkan",388,58,negative,0.9568976759910583,jelas program henti elektabikitas pilpres ikut beliau punya konsep jelas negara rakyat mau bawa 5 thn depan maaf mngkn pikir beliau cita2 masa kecil capai jd presiden gagah2an pdhl tanggung jwbnya besar mbg danantara k9perasi merah putih ide orang terap,anger,0.6306126117706299
Aku gak mempermasalahkan mbg malahan bagus cuma pengelolanya kurang ajar programnya masih cacat dan banyak terjadinya korupsi,0,2 months ago,@revalrivaldi2740,saya tidak mempermasalahkan mbg malahan bagus cuma pengelolanya kurang ajar programnya masih cacat dan banyak terjadinya korupsi,128,17,negative,0.9984917640686035,masalah mbg malah bagus cuma kelola kurang ajar program cacat banyak jadi korupsi,anger,0.8044085502624512
"Bahas juga perputaran uang, modal,setoran, target resiko,manfaat dari koperasi merah putih 🙏",0,2 months ago,@rindosulistyo8284,"bahas juga perputaran uang, modal,setoran, target resiko,manfaat dari koperasi merah putih",90,11,neutral,0.6727132797241211,bahas putar uang modal setor target resiko manfaat koperasi merah putih,happy,0.5955119729042053
Prabowo ingin mensejahterakan para penjilatnya bukan rakyat jelata 😅,1,2 months ago,@PAIN-_-ID-u7h,prabowo ingin mensejahterakan para penjilatnya bukan rakyat jelata,66,8,neutral,0.7036932110786438,prabowo sejahtera jilat bukan rakyat jelata,happy,0.3817831575870514
Buat rakyat donk..masa buat si Gemoy?? (sambil berkhayal),0,2 months ago,@bb3nq1,untuk rakyat donk..masa untuk si gemoy sambil berkhayal,55,8,negative,0.9885609745979309,rakyat donk masa si gemoy khayal,anger,0.6221113801002502
"MBG program produk gagal,..d awal launching penuh tanda tanya...proses yg sedang berjalan banyak temuan masalah,...akhir evaluasi program..kita tunggu..?  Hampir dipastikan.. hasil nya ZONK...ini analisis orang awam😢",0,2 months ago,@ashadirahmat2278,"mbg program produk gagal,..d awal launching penuh tanda tanya...proses yang sedang berjalan banyak temuan masalah,...akhir evaluasi program..kita tunggu.. hampir dipastikan.. hasil nya zonk...ini analisis orang awam",215,26,negative,0.9910320043563843,mbg program produk gagal d awal launching penuh tanda tanya proses sedang jalan banyak temu masalah akhir evaluasi program kita tunggu hampir pasti hasil zonk ini analisis orang awam,fear,0.5355939269065857
"Ane lebih setuju kalo mbg diberikan untuk sekolah atau daerah yg rawan stunting seperti di papua dan lain lain karena kalo untuk di daerah yg tidak membutuhkan makanan sering kali tersisa dan malah banyak dibuang dan anggaran nya lebih baik dialihkan untuk pelatihan pertanian, peternakan,tehnik mesin dll.jadi pemerintah investasi di setiap desa dengan memberikan bantuan mesin tehnologi tinggi dan gratis di akses oleh masyarakat jadi SDM di indo maju dan juga buatkan daur ulang sampah di setiap desa terus juga bantu masyarakat yg kesusaha n dg memberikan pelatihan kerja biar mental miskin mereka berkurang dari pada dikasih uang,sebenarnya masih banyak program lain yg sangat bagus",0,2 months ago,@dedijunaedi5314,"ane lebih setuju kalau mbg diberikan untuk sekolah atau daerah yang rawan stunting seperti di papua dan lain lain karena kalau untuk di daerah yang tidak membutuhkan makanan sering kali tersisa dan malah banyak dibuang dan anggaran nya lebih baik dialihkan untuk pelatihan pertanian, peternakan,tehnik mesin dll.jadi pemerintah investasi di setiap desa dengan memberikan bantuan mesin tehnologi tinggi dan gratis di akses oleh masyarakat jadi sumber daya manusia di indo maju dan juga buatkan daur ulang sampah di setiap desa terus juga bantu masyarakat yang kesusaha n dengan memberikan pelatihan kerja biar mental miskin mereka berkurang dari pada dikasih uang,sebenarnya masih banyak program lain yang sangat bagus",717,107,positive,0.7854435443878174,ane lebih tuju mbg beri sekolah daerah rawan stunting papua daerah butuh makan sering kali sisa malah banyak buang anggar lebih baik alih latih tani terna tehnik mesin dll jadi perintah investasi desa beri bantu mesin tehnologi tinggi gratis akses masyarakat sumber daya manusia indo maju buat daur ulang sampah desa terus bantu masyarakat kesusaha n beri latih kerja biar mental miskin kurang kasih uang benar banyak program sangat bagus,happy,0.41430142521858215
"Proyek koruptif bagi-bagi anggaran sekedar bisa menghabiskan uang APBN berkedok program,alias MALING BERKEDOK GIZI.
Kalau MBG mau berjalan silakan di daerah² terluar,daerah pelosok & daerah tertinggal, bukan di daerah yang sudah relatif maju dalam berbgai hal.
Dasar WOWO & Pejabat MBG keblinger alias BOTOL & tidak punya malu.",0,2 months ago,@masturprd273,"proyek koruptif bagi bagi anggaran sekedar bisa menghabiskan uang anggaran pendapatan belanja negara berkedok program,alias maling berkedok gizi. kalau mbg mau berjalan silakan di daerah terluar,daerah pelosok daerah tertinggal, bukan di daerah yang sudah relatif maju dalam berbgai hal. dasar wowo pejabat mbg keblinger alias botol tidak punya malu.",350,49,negative,0.9846107363700867,proyek koruptif anggar dar habis uang anggar dapat belanja negara kedok program alias maling kedok gizi mbg mau jalan sila daerah luar daerah pelosok daerah tinggal bukan daerah relatif maju berbgai hal dasar wowo jabat mbg keblinger alias botol punya malu,anger,0.955764651298523
"Narasi menyesatkan,sok menjelaskan,ujung2nya menyudutkan pemerintah",0,2 months ago,@rasyidrhido6472,"narasi menyesatkan,sok menjelaskan,ujung2nya menyudutkan pemerintah",67,5,negative,0.9981847405433655,narasi sesat sok jelas ujung2nya sudut perintah,anger,0.6519569754600525
Saya hanya setuju MBG diterapkan di daerah kabupaten tertinggal seperti di Papua dan Indonesia Timur lain,0,2 months ago,@afifibaidlowi5978,saya hanya setuju mbg diterapkan di daerah kabupaten tertinggal seperti di papua dan indonesia timur lain,105,16,negative,0.8574097156524658,tuju mbg terap daerah kabupaten tinggal papua indonesia timur,sadness,0.39106425642967224
Seharusnya dapat menjadi Investasi Pemerintah yang Berkelanjutan dengan konsep sinergi KDMP dan MBG sebagai bisnis utama yang dikelola seluruhnya oleh Desa sehingga membentuk kemandirian fiskal dan ketahanan pangan di Desa.,0,2 months ago,@PSI-w5q,seharusnya dapat menjadi investasi pemerintah yang berkelanjutan dengan konsep sinergi kdmp dan mbg sebagai bisnis utama yang dikelola seluruhnya oleh desa sehingga membentuk kemandirian fiskal dan ketahanan pangan di desa.,223,30,positive,0.6084784269332886,jadi investasi perintah lanjut konsep sinergi kdmp mbg bisnis utama kelola seluruh desa bentuk mandiri fiskal tahan pangan desa,happy,0.8140141367912292
Bagaimana kalau mbh diperuntukkan untuk anak usia paud sampai SD saja? Karena di usia merekakan makanan sangat menentukan gizi mereka untuk tumbuh di jenjang berikutnya. Selanjutnya setelah masuk usia SMP -Sma/smk baru di pokus kan pada pendidikan utamanya dari anggaran yang diperlukan baik bagi gaji guru dan pemenuhan fasilitas lain yang mampu menunjang pendidikan di usia tersebut???,0,2 months ago,@AbdillahfathDarmawangsa,bagaimana kalau mbh diperuntukkan untuk anak usia paud sampai sd saja karena di usia merekakan makanan sangat menentukan gizi mereka untuk tumbuh di jenjang berikutnya. selanjutnya setelah masuk usia smp sma smk baru di pokus kan pada pendidikan utamanya dari anggaran yang diperlukan baik bagi gaji guru dan pemenuhan fasilitas lain yang mampu menunjang pendidikan di usia tersebut,382,58,negative,0.9294747114181519,bagaimana mbh untuk anak usia paud sd usia mereka makan sangat tentu gizi tumbuh jenjang ikut lanjut masuk usia smp sma smk baru pokus didik utama anggar perlu baik gaji guru penuh fasilitas mampu tunjang didik usia sebut,sadness,0.6229947209358215
"Rakyat yg punya nalar waras bingung lihat cara pimpin Prabowo amburadul program nya sangat meng khawatirkan APBN jebol apa tidak tapi di ingatkan malah di anggap benci, biarin saja nanti sudah jebol baru ngrasa, yg sangat di nanti rakyat lapangan kerja bukan mbg dan kopdes",0,2 months ago,@warsito3674,"rakyat yang punya nalar waras bingung lihat cara pimpin prabowo amburadul program nya sangat meng khawatirkan anggaran pendapatan belanja negara jebol apa tidak tapi di ingatkan malah di anggap benci, biarin saja nanti sudah jebol baru ngrasa, yang sangat di nanti rakyat lapangan kerja bukan mbg dan kopdes",307,48,negative,0.9977594614028931,rakyat punya nalar waras bingung lihat cara pimpin prabowo amburadul program sangat meng khawatir anggar dapat belanja negara jebol apa ingat malah anggap benci biarin jebol baru ngrasa sangat rakyat lapang kerja bukan mbg kopdes,anger,0.9472466707229614
"Beban APBN banyak kebocoran soal korupsi entah dari bahan baku sampe alat dapur di mark up  (yg saya tau dari pedagang di pasar ada aja yg minta nota kosong , dari sisi SDM juga masih banyak yg ga tau soal food hygine, kontaminasi silang antara bahan. Pas parahnya lagi ada kasus murid cepu soal mbg ga layak besoknya ga di kasih lagi 🤦.",0,2 months ago,@sandyekaasmoro1745,"beban anggaran pendapatan belanja negara banyak kebocoran soal korupsi entah dari bahan baku sampe alat dapur di mark up yang saya tau dari pedagang di pasar ada aja yang minta nota kosong , dari sisi sumber daya manusia juga masih banyak yang tidak tau soal food hygine, kontaminasi silang antara bahan. pas parahnya lagi ada kasus murid cepu soal mbg tidak layak besoknya tidak di kasih lagi .",395,68,negative,0.9955110549926758,beban anggar dapat belanja negara banyak bocor soal korupsi entah bahan baku sampe alat dapur mark up tau dagang pasar minta nota kosong  sisi sumber daya manusia banyak tau soal food hygine kontaminasi silang bahan pas parah kasus murid cepu soal mbg layak besok kasih ,anger,0.42929354310035706
