comment,likes,time,author
😃😃😃😃😁😁😁😁😆😆😆😆😂😂😂😂mbg itu bagus klo buat negara sekelas irlandia klo buat sekelas indonesia masih secuil debu fuh apbn defisit terus mata uang turun terus terus apa yg naik harga bahan pokok buat rakyat melonjak terus semua dipotong buat mbg cuman pejabat pemerintahan koruptor indonesia yg kaga dipotong malahan naik polisi ma mk hakim jaksa tni presiden dan wapres naik gaji dan anti kritik wkkkkkkkkk beginilah indonesia klo pejabat ditemui pendemo ngumpet biar mahasiswa bentrok ama polisi disemprot water canon,0,2 months ago,@jefrihendri4770
"Niat Baik, Eksekusi Buruk = eMBeGe",0,2 months ago,@youngwiranto
"BUKAN BEBAN BARU TAPI PETAKA BARU KECUALI DI GANTI DGN UANG TUNAI DAN ATAU DIGANTI DGN SEKOLAH GRATIS DARI SEGALA PUNGUTAN SEKOLAH DI  TANGGUNG PEMERINTAH , TTG MBG INI JIKA PRESIDEN JIKA  TDK MAU MERUBAH ASPIRASI RAKYAT TTG MBG INI ,ARTINYA PRABOWO MENAMPUNG PENYAKIT POLITIK ,MENGUNDANG KEGADUHAN DAN MENCIPTAKAN  KONFLIK DI MASYARAKAT , YG TERKESAN OTORITER ORDE TERBARU , INI  SA LAH SATU ATAU BAGIAN KELEMAHAN PRIBADINYA ,MAKA YG TADINYA SIMPATI JADI ANTI PATI DARI MASYARAKAT , YG TADI SETIA JADI MELAWAN , SUATU KODOHAN SEORANG PEMIMPIN DI NEGARA DEMOKRASI BERTENTANGAN DGN RAKYAT YG MEMILIHNYA , NANTI BIAR MINTA DUKUNGAN IBLIS TETAP AKAN DIMAKZULKAN .........TDK LOGIK.",1,2 months ago,@InfinixSaya-z7j4j
"Terimakasih pak prabowo,biar aja orang2 yg sakit hati yg nyinyir tentang program mbg,yg penting banyak rakyat merasakan dampak yg baik tentang program ini,lanjutkan,insyaallah dua periode",0,2 months ago,@rahmatullahrahmat3123
"Ini proyek balas budi,saya yakin yg dapat proyek ini ,mereka yg punya jasa memenangkan waktu pemilu..",0,2 months ago,@Malik-y5lX
Yes lebih ke alat politik untuk perolehan suara di masa pemilihan mendatang 🙂,6,2 months ago,@Itsmefherdy
Semangat bpk presidenku lanjutkan perjuangan mu❤,1,2 months ago,@Cahya-j2i
Banyak orang d sekitar merasakan manfaat dr adanya program MBG ini,1,2 months ago,@Cahya-j2i
Sangat tidak mendukung,0,2 months ago,@MSukirman-k6f
"Budget bahan baku 8000 itu cuma buat anak kelas 3 sd kebawah, kalo bumil, busui ama anak diatas kelas 3 sd harusnya budgetnya 10.000. Udah disebut juga anggarannya di 1:30",0,2 months ago,@visencorp6502
​ @visencorp6502 ini mbg anak mts kak🥲,0,2 months ago,@Delafbrin
"Beneran dijadiin ternak dong, dikasi makan cuma buat dipanen di kemudian hari 😂",0,2 months ago,@visencorp6502
Makana bergizi tapi tak ada gizi,0,2 months ago,@bagindah-g3q
mbg di saya menu nya bagus enak enak juga,0,2 months ago,@Dirgayasa-h2g
Mbg tidak tepat sasaran memperkaya yang kaya,0,2 months ago,@Rojak-l2b
"program MBG memang bagus asal tepat SASARAN & TEPAT WAKTU!!!!
utk sekarang program MBG tdk strategis krn geopolitik & situasi keuangan negara menuju ke KRISIS!
indikatornya banyak & smakin NYATA, jd utk MBG lebih baik di hentikan dahulu biar dananya di alihakn utk BELANJA PEMERINTAH terutama subsidier BBM yg harga minyak per barrelnya smakin tinggi!!!
ingat apabila subsidi tdk bs mengcover hrg BBM subsidi shingga BBM naik, dampakanya semua hrg KOMODITAS & JASA akan ikut2an naik, shingga inflasi tak terkendali & mengagetkan kalanagan ekonomi menengah & bawah,, smakin mmbuat sulit rakyat!,, hingga bs terjadi CHAOS di dlm negara!",1,2 months ago,@ngopi_omon_omon
Program calon pencetak generasi pemilih setia tahun 2029 hahaha.,0,2 months ago,@snnalif
"Min mbg itu bukan program, sudah sangat jelas kalau mbg itu adalah Proyek Pembodohan anak2 Indonesia.
Semua orang juga tau klau untuk menghancurkan sebuah negara g perlu pakai militer atw senjata canggih, cukup hancurkan saja pendidikan & medisnya maka cepat atw lambat negara itu pasti akan hancur. 
Yg punya kesempatan dan kemampuan utk pindah warga negara, maka lakukan sekarang.
Bukan tidak cinta kepada negara Indonesia, tapi pemerintahnya saja sudah tdk perduli kepada rakyatnya, mereka (pemerintah) hanya perlu kepada rakyat d saat pemilu, setelah pemilu selesai maka rakyat tidak d anggap lagi. 
Pemerintah Indonesia d bawah kepemimpinan prabowo adalah  masa TERSULIT yg pernah d alami negara ini.",0,2 months ago,@Argisanjayaputra
Au ah males mau beli truk,0,2 months ago,@mauliyamauliyaa9826
Awas kritik dibilang makar 😅,0,2 months ago,@abdelkareem2423
Program mbg   banyak merugikan masyarakat contohnya harga bahan pokok naik pedagang disekolah berhenti  biaya pddkn diambil bpjs byk  yg stop,0,2 months ago,@nanakendari
"SABDA BGN:

""JIKA JUM'AT ADALAH KIAMAT, MAKA KAMIS ADALAH MBG TERKAHIR""",0,2 months ago,@sukajajan877
"Beban baru,, tapi kalu dialihkan ke KESEHATAN GRATIS ITU YG PALING TOP, Sebab kalu orang tua SEHAT PASTI GAMPANG CARI MAKAN BUAT KELUARGANYA.",0,2 months ago,@MasriAs-b8q
"MBG hanya ingin mencekik perekonomian rakyat, nggak ada manfaatnya, manfaatnya hanya di rasakan oleh SPPGnya sendiri.......",0,2 months ago,@orkestamusic8508
6 juta sehari insentif dapur?  ngeri,0,2 months ago,@omdicky69
"PROGRAM BERACUN
PROGRAM BERMANFAAT TEKOS2",0,2 months ago,@Brojomuktidursoseno
"Konten terbaik dari NGOMONGIN UANG , bahkan dari konten MBG di channel lain !!! KEEP IT UP !! 👍👍👍",5,2 months ago,@TocitFebrianto
Inget pemilik sppg yg joget2 pamer penghasilannya dr MBG,0,2 months ago,@rayhanofficial404
"Yang punya Dapur ya minta dilanjut, ga bakal setuju klo ditutup, karena itu sarang sarang penyamun otak Maling

Yang punya usaha MBG orang orang elit Partai Politik dan Kepolisian TNI",0,2 months ago,@NalendroNalendro-v3p
"Gawe bebane Rakyat bukan Negara,  negara hanya nama itu kan duwite rakyat 
Makan Gratis dari Presiden dan Gibran

pretttg",0,2 months ago,@NalendroNalendro-v3p
"Kabar terakhir yg saya dengar, presiden berencana akan meneruskan program, eh proyek trilyunan ini. 

Komentar saya: Ya terserahlah pak... Terusin aja. Saya yakin sekali kalo ga sampe th 2029, bubar negara ini. 😢",0,2 months ago,@luthfanzakaria8621
"Ya untui pejabat dan angotta dewan, karena buka dapur harus modal milyaran😂😂😂😂 kenapa g diurus masing masing sekolah kalau emang untuk rakyat😂😂",0,2 months ago,@TresnaKhanza
"Terima kasih, tapi bahasan kami lainnya tentang keuangan pun gak kalag oke kok 😊",1,2 months ago,@NgomonginUang
"mau ngomong apapun jika Presiden bodoh, buta, tuli dan nggak punya hati, semua sia sia belaka....😮😢",0,2 months ago,@agungpurnomo4914
Program balik modal,0,2 months ago,@getian97
Minimal MBG ini ngajarin kalian bagaimana industri itu bekerja 😂😂😂,0,2 months ago,@yonathansarenda2739
"Dapur mbg itu project jangka panjang yang akan dialihfungsukan sebagai supply chain di seluruh daerah indonesia saat perang dunia pecah, makanya yang punya dapur juga mayoritas anggota",0,2 months ago,@mainyt6695
Ini negara binatang ngak heranlah merdekakan semua propinsi,1,2 months ago,@andimasuka
"MBG buang2 duit negara...ribuan kilo beras yg di buang,ribuan kilo ikan yg di buang,ribuan kilo sayur mayur dan buah di buang setiap bulannya krna kebanyakan basi dan gk di makan siswa2",0,2 months ago,@Michael-vp2uc
"Ortu saya pedagang telor asin kecil,kapasitasnya paling cuman 300 butir sehari,gak bisa ikut nyuplai MBG,tapi gara2 mbg belanja untuk produksi telor asin meningkat karena harga naik,stok bantak diambil oleh mbg,adik saya juga gak setiap nerima mbg kemakan, untungnya belum pernah keracunan,dan adik saya lebih sering makan daging sapi,dan ayam dari ortu daripada mbg
Funfact:adik saya belum pernah nerima mbg rendang, sedangkan saya pernah menerima rendang dari jumat berkah di masjid,dan itu lengkap dengan satu porsi makanan yg lain",8,2 months ago,@kinme_wakana_no_danna_san
takutnya nasip prediden kita sama dgn ptesiden pertama yg ngotot dgn idiologi ciptaanya bedanya ...presiden sekarang ngotot dgn programnya.....,0,2 months ago,@alirahmat371
"Sukses ini program untuk mengurangi stanting,,, bgt anak stantiting diksih mbg lsg pindah alam😂😂😂",0,2 months ago,@muhadyeadye
"Suatu saat kita akan lihat gambar meme presiden di belakang Truk yg berisi gambar Pak Presiden SBY berkata ""Halo apa kabar, lebih adem ayem jaman saya kan? 😇""",1,2 months ago,@plesnamduwa
"Hapus MBG, alihkan ke Subsidi BBM",0,2 months ago,@ToAo-f7v
PRESIDENN JAHANAMMM!!!!!!!,0,2 months ago,@nandosnbg5205
Program modus berkedok gizi dari Presiden badut. .jogetin aja..😂,0,2 months ago,@cuannd1501
"Kenapa MBG 335 T rawan KKN sangat Miris? 
1.Populasi rakyat miskin 65 % sangat tak sebanding dgn besarnya anggaran 335T MBG
2.Dilakukan saat hutang jatuh tempo mencapai rekor tertinggi 
3.Menambah Beban hutang & Defisit Anggaran
4.Anggaran melebihi budget Kemenkes ( pertama didunia) 
5.Dikuasai kroni kroninya terutama anggota dewan & si ijo.(hanya menambah pundi pundi kekayaan para oknum) 
6.Tidak konsisten dgn kampanye ""Efisiensi Anggaran"". Pemborosan sistematis yang menciptakan bom waktu ekonomi yaitu = *kebangkrutan*.

Mereka tidak peduli kritikan & amarah rakyat, dgn penuh nafsu tetap menggeber program ini & mengabaikan segala resiko yang akan timbul dimasa depan",1,2 months ago,@Utang10.000T_bangkrut
"Demi masarakat miskin yang kelaparan tapi di sebar mayoritas di perkotaan😂

Katanya buat nyerap tenaga kerja tapi tidak berhitung nilai subtitusi jika membangun infrastruktur dan dorongan pengembangan teknologi produksi😂

Katanya untuk membangun sdm berkualitas tapi kok ade ade kita di kasih mainset subsidi sejak dini😂😂😂",0,2 months ago (edited),@galih203
"Maaf dari awal disampaikan di debat capres , saya sama sekali tidak terkesan mengenai Makan Bergizi ini ...",0,2 months ago,@alandpolma
Ladang korupsi😅😅😅,0,2 months ago,@suwahyumi1195
Nyerap tenaga kerja 1 juta tapi biaya 350 trilyon tak pakai otak,0,2 months ago,@jayalestari5605
1000% beban msyrkt dan negara....,0,2 months ago,@Erwansya-hp2tm
"Beban keuangan negara...
Manfaatnya tidak terasa untuk pelaku usaha.terutama untuk pedagang..
Harga kulakan semakin tinggi dan kelangakaan barang terutama untuk minyak goreng dan susu uht.
Daya beli super menurun.",0,2 months ago,@azwarmudhori7903
"Sama bang. Tapi kasus saya, ibu saya jualan ayam potong di pasar.",0,1 month ago,@Antasena007
Atau diganti nama dengan program makan bergizi bersubsidi agar ada program potensi lain yaitu sektor perluasan industri untuk perbanyak lapangan kerja serta stabilitas ekonomi rakyat,0,2 months ago,@tyoyudha_
stop bilang relawan. mreka itu karyawan,0,2 months ago,@sentong2575
Bubarkan MBG,0,2 months ago,@AhmadZakwan-n2b
MBG  ( MALING BERKEDOK GIZI ) program nya luar biasa semua perut nya para maling koruptor nya bertambah gemuk😮😮,0,2 months ago,@YusupSaputra-r1w
"Targetnya pemilu 2029... MBG dan koperasi merah putih untuk modal elite 2029...😊
Faktanya masyarakat di perdesaan daya belinya turun jauh, karena putaran uang terpusat di elite...😢",0,2 months ago,@anthony-wg8qn
Ini kan program kampanye Prabowo jadi mau ga mau harus direalisasikan pas jadi pres. Wajar aja.,0,2 months ago,@andreasd1202
"Intinya yang korupsi korupsi dan serakah nya ini yang meresahkan, Dana APBN mau ke MBG mau ke PENDIDIKAN kalo ga di korupsi ya aman aman aja. Indonesia sejahtera, cobalah korupsi di hukum berat, tahanan korupsi jadi tahanan rumah. Enak banget kan hidup di Indonesia,",0,2 months ago,@azonmlw4596
"Dan masih aja ada anomali yang bilang ""siapa suruh milih makan gratis, dibandingkan pendidikan gratis"".
Padahal MBG yang 15k/hari untuk satu orang aja udah kaya gini, gimana pendidikan yang untuk satu orangnya bisa lebih dari itu.... lebih mimpi basah lagi. memang harusnya fokus indonesia lebih ke arah bersih bersih korupsi, nepotisme, dll.",0,2 months ago,@Datum-w7y
"Ini program bagi2 duit secara legal buat para pendukungnya.
Da jelas ga ada manfaatnya sama sekali apalagi stunting. Karena program yg ga selektif untuk siapa diberikan itu makanan. Org2 kelas menengah apa perlu mbg? Setelah makan malah perlu pengeluaran lebih besar buat biaya berobat karena anaknya keracunan.",0,2 months ago (edited),@paulusmesias9129
MBG itu untuk dampak ekonomi supaya perputaran apbn nya sampai ke masyarakat kalangan menengah - bawah dan terasa ke pasar pasar yang ada di sekitar dapur MBG programnya bagus kok kak baik buruknya semua pemimpin indonesia semua tujuannya melindungi bangsa indonesia kesalahan hanya terdapat di oknum yang tidak bertanggung jawab jadi mari jangan pecah belah bangsa sendiri yuk dukung program pemerintah dan kritik sewajarnya bila punya pola pemikiran yang berbeda indonesia adalah kita dan untuk kita,0,2 months ago,@ErsaErsaraka-h2c
"anak saya badannya kecil bukan karna kurang makan tapi susah makan, udah dikasi makan enak tetp aja males makan.
apalgi dikasi MBG malah di buang wong masakan dari orang tuanya aja gak dimakan",0,2 months ago,@RudiAkbar-t9q
CAIR CAIR CAIR,0,2 months ago,@yacobchristiankurniadi9840
"MBG itu jalur korupsi dan nepotism secara legal..
Bagi2 jatah... Ormas2, kroni2 pendukung, semua dibagi2 jatah.. 
Itu alesan MBG tidak akan dihentikan.. Tolong Berenti pake alesan demi anak2.. 
Krn di perkotaan banyak anak2 ga butuh. Kl daerah terpencil wajar.. 
Dan kl emg buat perekonomian lancar.. Yauda dibagi2 aj jatah ke pengusaha kecil warteg dll.. Modal lbh kecil jd bisa kandungan MBG nya lbh banyak dan bergizi.. 

Mau alesan ga trjamin kebersihan nya?.. Lhaa skrg aj banyak kasus.. 
6 jt sehari is real.. Jd apa MBG emg buat anak2.. Atau emg buat proyek Bagi2 jatah!??",0,2 months ago,@rebirth99661
Malaysia sudah lama buat makan gratis dari tahun 70 an sehingga sekarang cuma kepada pelajar miskin jika kaya beli sendiri dan indonesia kenapa pelajar kaya pun makan jugak,0,2 months ago,@jusinfinitijutawanherbs9864
"Nda ngaruh ke ekonomi, malah jdi ladang baru untuk membajak anggaran😂",0,2 months ago,@heroofthehood
"mbg diuangkan lebih irit 1m aja 3jt  
/ Orang per blm ekonomi masyarakat lebih maju",0,2 months ago,@CahyaSaputra-c7t
Bagus jika tak mau MBG perang dunia 3 tanam saja sendiri,0,2 months ago,@Parmi-bc5iu
"mbg program penghancur negara,",0,2 months ago,@zultetew9585
"asli bebam negara ,, MBG tempatnya tikus ,, mulai tikus kecil sampai tikus besar semua tikus lengkap di MBG",0,2 months ago,@RiswanBaryan
"Disekolah anak ku mbg pada dibuang krn gak enak lagian takut beracun,",0,2 months ago,@FaizaSofyan-e8m
Penggerak Roda korupsi kali ya lebih Tepatnya. 😂,0,2 months ago,@MidoriOtoko
"Mnding subsidi krl ato mrt, jelas2 uang pajak pekerja yg dipake",0,2 months ago,@mawar7957
"sebenarnya tugas ngasih makan siswa itu tugas orang tua, tapi banyak orang tua di indonesia yang tidak berkecukupan sehingga banyak stunting yang diakibatkan tidak terpenuhi nya gizi anaknya, peran negara harus nya menyediakan lapangan pekerjaan dan gaji yang layak, sehingga anak anak di Indonesia tidak mengalami stunting dan basic pangan bisa dicukupi dengan layak, andai dana MBG buat bikin lapangan pekerjaan yang banyak",0,2 months ago,@galangngr
"STUNTING itu hanya alasan kosong, target utama pemerintah adalah pemenangan pemilu 2029 dengan mengerahkan MBG sebagai mesin. Ekonomi partai dan simpatisan bahkan tentara, karena banyak SPPG diduga berafiliasi dengan kelompok2 tertentu!!!",0,2 months ago (edited),@Domikadomikadoeska
"penyediaan makanan bergizi memang program yg sangat bagus (saya tdk sebutkan gratis, karena itu semua TIDAK GRATIS). tp saat ini Indonesia msh punya PR yg jauh lebih prioritas drpd pemenuhan 1/3 gizi harian anak. jika tujuannya utk mencegah stunting, program seharusnya menyasar ibu hamil dan balita. jika bertujuan utk memberi gizi pd anak2 dibawah garis kemiskinan, program seharusnya menyasar anak2 dr keluarga kurang mampu. penyediaan makan bergizi cuma 1x per hari, 2xnya tetap orang tua yg menyediakan, dimana harga bahan dipasaran jd mengalami lonjakan yg cukup drastis krn program ini.

drpd digunakan utk penyediaan makanan, anggaran bs dialokasikan utk moderenisasi sektor pertanian, peternakan. anggaran bs digunakan utk kelayakan gaji guru. anggaran bs digunakan utk perbaikan dan pengadaan infrastruktur. anggaran bs digunakan utk menggratiskan dan benar-benar 0 biaya utk sekolah, sprti pengadaan seragam, sepatu, alat tulis, buku penunjang, dan lain sebagainya.

jika sektor pertanian, peternakan, dan infrastruktur diperbaiki dan ditingkatkan, sangat bs dipastikan bs menekan harga kebutuhan pangan. sebenarnya masyarakat indonesia itu bukan tdk tahu bahwa gizi itu hal yg sangat penting, mereka tahu dan sangat tahu (termasuk saya). tp keterbatasan utk mencapai gizi itulah yg harus dicari solusinya. bagi saya solusinya bukan dgn memberi 1x makan bergizi, tp seharusnya meningkatkan pendapatan perkapita dan memperbaiki infrastruktur utk pencapaian gizi tsb agar lebih terjangkau bagi masyarakat",0,2 months ago,@sriwulandari5596
"Kenapa hatimu begitukeras pak dg mempertahankan MBG program yg banyak mudorotnya banyak di korupsinya ,ya Allah lembutkan lah hati presiden dan buka kan matanya apa yg terjadi dg program MBG yg bpk bsnggakan",0,2 months ago,@AsepSopyan-d3v
"Ibarat Orangtua yg kehidupan ekonominya pas pasan, kemudian minjem uang ke bank buat ngasih makan anaknya, sedangkan anaknya blm bisa bekerja utk menghasilkan uang, kira2 orangtua tsb bisa balikin uang ke bank atau tidak?",0,2 months ago,@m.al5331
"Yang dirasakan Rakyat, MGB ga dirasa manfaatnya buat anak, keluarga juga mampu kalo hanya buat beliin jeruk, susu kotak segede upil, makanan yg lebih enak dimasak Mamah.
Yg dirasakan adalah: Harga sembako makin melejit, ga pernah turun sejak adanya nih program.
Kalo mau, salurkan langsung saja ke yg membutuhkan.",0,2 months ago,@IdjaPamungkas
"Jelas program ini tdk akan dihentikan krn utk elektabikitas di Pilpres berikutnya. Beliau ini tdk punya konsep yg jelas negara dan rakyat ini mau dibawa kemana 5 thn kedepan. Maaf mngkn dipikiran beliau cita2 masa kecilnya sdh tercapai..jd presiden hanya utk gagah2an. Pdhl tanggung jwbnya besar. MBG, DANANTARA, K9PERASI MERAH PUTIH adalah ide org lain yg dia terapkan",0,2 months ago,@yosefsirenden8089
Aku gak mempermasalahkan mbg malahan bagus cuma pengelolanya kurang ajar programnya masih cacat dan banyak terjadinya korupsi,0,2 months ago,@revalrivaldi2740
Bukan donatur jangan mengatur,0,2 months ago,@Nasimin-ee9md
"Bahas juga perputaran uang, modal,setoran, target resiko,manfaat dari koperasi merah putih 🙏",0,2 months ago,@rindosulistyo8284
Prabowo ingin mensejahterakan para penjilatnya bukan rakyat jelata 😅,1,2 months ago,@PAIN-_-ID-u7h
Buat rakyat donk..masa buat si Gemoy?? (sambil berkhayal),0,2 months ago,@bb3nq1
"MBG program produk gagal,..d awal launching penuh tanda tanya...proses yg sedang berjalan banyak temuan masalah,...akhir evaluasi program..kita tunggu..?  Hampir dipastikan.. hasil nya ZONK...ini analisis orang awam😢",0,2 months ago,@ashadirahmat2278
Semua demi janji kampanyeee,0,2 months ago,@Suspriyanto-sq2ce
"EMBEEGEE, EMBEEGEEE",1,2 months ago,@el-danihasbiarta1200
"Ane lebih setuju kalo mbg diberikan untuk sekolah atau daerah yg rawan stunting seperti di papua dan lain lain karena kalo untuk di daerah yg tidak membutuhkan makanan sering kali tersisa dan malah banyak dibuang dan anggaran nya lebih baik dialihkan untuk pelatihan pertanian, peternakan,tehnik mesin dll.jadi pemerintah investasi di setiap desa dengan memberikan bantuan mesin tehnologi tinggi dan gratis di akses oleh masyarakat jadi SDM di indo maju dan juga buatkan daur ulang sampah di setiap desa terus juga bantu masyarakat yg kesusaha n dg memberikan pelatihan kerja biar mental miskin mereka berkurang dari pada dikasih uang,sebenarnya masih banyak program lain yg sangat bagus",0,2 months ago,@dedijunaedi5314
